age,income,loan_amount,loan_term,credit_score,employment_years,num_credit_lines,debt_to_income,num_delinquencies,previous_defaults,loan_to_income,monthly_payment,payment_to_income,education,home_ownership,loan_purpose,employment_status,default
47,33269.0,19786.0,60,363,12.0,5,0.3418,0,2,0.5947,391.79,0.1413,High School,Mortgage,Personal,Full-time,0
41,44673.0,19461.0,48,478,21.0,17,0.1144,6,3,0.4356,466.02,0.1251,Master,Mortgage,Debt Consolidation,Self-employed,1
20,119252.0,7152.0,60,412,2.0,9,0.1132,6,1,0.06,141.62,0.0142,Bachelor,Mortgage,Home Improvement,Unemployed,0
66,137207.0,40700.0,36,539,15.0,6,0.1221,0,1,0.2966,1256.7,0.1099,High School,Own,Home Improvement,Full-time,0
56,196731.0,44246.0,36,609,0.0,7,0.4794,8,0,0.2249,1366.19,0.0833,High School,Mortgage,Business,Self-employed,0
45,154679.0,36264.0,24,392,19.0,6,0.381,5,3,0.2344,1623.63,0.126,Bachelor,Rent,Home Improvement,Self-employed,1
69,54193.0,26586.0,48,666,6.0,6,0.2149,7,3,0.4906,636.63,0.1409,Bachelor,Rent,Debt Consolidation,Full-time,0
68,21874.0,47421.0,60,830,4.0,7,0.1391,6,3,2.1678,938.99,0.5148,Bachelor,Rent,Business,Full-time,0
68,132218.0,18174.0,24,323,2.0,13,0.1179,3,1,0.1375,813.7,0.0738,High School,Mortgage,Debt Consolidation,Self-employed,0
32,117445.0,21923.0,12,347,8.0,1,0.4578,2,1,0.1867,1896.93,0.1938,PhD,Mortgage,Debt Consolidation,Full-time,0
64,185524.0,1738.0,12,823,28.0,7,0.5372,3,1,0.0094,150.38,0.0097,Bachelor,Mortgage,Personal,Part-time,0
45,,35682.0,48,656,29.0,4,0.3421,7,0,0.2936,854.45,0.0844,Master,Mortgage,Personal,Full-time,0
56,107729.0,5532.0,48,805,2.0,13,0.475,6,0,0.0514,132.47,0.0148,High School,Own,Business,Full-time,0
62,71136.0,33601.0,12,687,29.0,19,0.2057,6,1,0.4723,2907.39,0.4904,Bachelor,Mortgage,Debt Consolidation,Full-time,0
28,30959.0,39338.0,12,694,17.0,15,0.3721,1,2,1.2706,3403.79,1.3188,Master,Rent,Home Improvement,Full-time,0
42,177123.0,11635.0,48,386,9.0,5,0.2909,0,3,0.0657,278.61,0.0189,High School,Mortgage,Home Improvement,Full-time,0
26,167821.0,30988.0,24,581,28.0,10,0.0982,6,3,0.1846,1387.41,0.0992,Bachelor,Mortgage,Medical,Self-employed,0
33,45108.0,15875.0,36,500,7.0,1,0.3181,9,2,0.3519,490.17,0.1304,High School,Own,Education,Part-time,1
40,145219.0,20517.0,24,758,5.0,8,0.5157,3,3,0.1413,918.6,0.0759,Bachelor,Rent,Home Improvement,Full-time,0
62,82376.0,26961.0,48,323,6.0,6,0.0785,4,3,0.3273,645.61,0.094,Master,Rent,Home Improvement,Part-time,1
63,95851.0,13224.0,48,309,4.0,10,0.3124,9,2,0.138,316.67,0.0396,Bachelor,Mortgage,Debt Consolidation,Full-time,1
39,172003.0,40036.0,12,606,14.0,8,0.5303,2,3,0.2328,3464.18,0.2417,Master,Own,Medical,Full-time,0
36,170774.0,20336.0,12,833,4.0,13,0.4845,5,3,0.1191,1759.61,0.1236,High School,Own,Home Improvement,Full-time,0
46,50268.0,23628.0,36,847,6.0,11,0.3214,0,0,0.47,729.56,0.1741,Master,Mortgage,Medical,Full-time,0
65,71907.0,40919.0,48,626,11.0,18,0.1442,2,1,0.569,979.86,0.1635,Bachelor,Own,Medical,Full-time,0
68,166954.0,12159.0,12,536,19.0,2,0.5167,3,3,0.0728,1052.08,0.0756,High School,Rent,Debt Consolidation,Part-time,0
31,184643.0,23160.0,12,450,25.0,18,0.1342,6,0,0.1254,2003.96,0.1302,Master,Mortgage,Personal,Unemployed,0
29,29627.0,49679.0,48,844,2.0,16,0.2023,3,2,1.6768,1189.63,0.4816,High School,Own,Education,Full-time,0
55,169214.0,20586.0,36,400,18.0,14,0.1184,4,1,0.1217,635.64,0.0451,High School,Own,Business,Full-time,0
35,105507.0,6663.0,12,369,3.0,16,0.3025,2,2,0.0632,576.53,0.0656,Master,Mortgage,Debt Consolidation,Part-time,0
29,124207.0,14936.0,48,579,29.0,1,0.3961,1,3,0.1202,357.66,0.0346,High School,Own,Debt Consolidation,Self-employed,0
21,28936.0,47838.0,12,515,8.0,5,0.5049,7,1,1.6532,4139.27,1.7159,High School,Rent,Debt Consolidation,Full-time,1
40,140866.0,38197.0,24,572,25.0,1,0.3037,6,0,0.2712,1710.18,0.1457,High School,Rent,Home Improvement,Self-employed,0
39,140412.0,40643.0,48,796,23.0,16,0.5839,6,1,0.2895,973.25,0.0832,Master,Mortgage,Debt Consolidation,Unemployed,0
48,137600.0,13424.0,24,448,,7,0.3777,5,2,0.0976,601.03,0.0524,High School,Own,Education,Full-time,0
30,161261.0,42105.0,12,782,9.0,7,0.3824,1,1,0.2611,3643.21,0.2711,Bachelor,Mortgage,Home Improvement,Full-time,0
55,190020.0,20274.0,60,416,9.0,12,0.1464,5,2,0.1067,401.45,0.0254,High School,Mortgage,Home Improvement,Part-time,0
54,172223.0,39950.0,24,477,14.0,9,0.1546,7,1,0.232,1788.66,0.1246,Bachelor,Rent,Personal,Full-time,0
43,152784.0,44163.0,36,302,13.0,13,0.3671,4,2,0.2891,1363.63,0.1071,High School,Own,Business,Full-time,0
29,196533.0,11200.0,60,673,19.0,18,0.4465,7,0,0.057,221.77,0.0135,Master,Own,Home Improvement,Self-employed,0
45,139790.0,46986.0,60,772,13.0,7,0.1626,3,1,0.3361,930.38,0.0799,Master,Mortgage,Personal,Part-time,0
53,139322.0,31996.0,60,787,23.0,17,0.3162,5,1,0.2297,633.56,0.0546,Master,Own,Home Improvement,Part-time,0
38,115280.0,36813.0,24,392,13.0,11,0.2459,3,2,0.3193,1648.21,0.1716,Bachelor,Mortgage,Business,Part-time,0
33,157276.0,38080.0,60,721,9.0,8,0.2913,9,2,0.2421,754.03,0.0575,Bachelor,Mortgage,Home Improvement,Full-time,0
45,28204.0,9253.0,12,377,9.0,18,0.1722,1,2,0.3281,800.63,0.3405,High School,Rent,Medical,Self-employed,0
37,108565.0,37538.0,24,645,21.0,10,0.1274,2,3,0.3458,1680.67,0.1857,Bachelor,Mortgage,Education,Self-employed,0
40,93684.0,11433.0,12,686,4.0,3,0.2263,6,3,0.122,989.26,0.1267,Bachelor,Own,Business,Self-employed,0
37,183856.0,14306.0,36,383,8.0,6,0.5279,0,0,0.0778,441.73,0.0288,Bachelor,Mortgage,Debt Consolidation,Full-time,0
35,28423.0,6711.0,60,360,9.0,17,0.4929,5,2,0.2361,132.89,0.0561,High School,Rent,Personal,Self-employed,1
55,134095.0,9874.0,48,340,19.0,10,0.1059,0,0,0.0736,236.45,0.0212,Bachelor,Rent,Business,Self-employed,0
43,49101.0,48967.0,60,689,3.0,11,0.0983,5,1,0.9973,969.61,0.2369,High School,Mortgage,Education,Full-time,0
43,178457.0,17078.0,12,638,13.0,13,0.3211,3,2,0.0957,1477.7,0.0994,Bachelor,Own,Debt Consolidation,Full-time,0
52,172593.0,19963.0,48,365,20.0,4,0.2026,1,1,0.1157,478.04,0.0332,PhD,Mortgage,Business,Full-time,0
38,58558.0,24512.0,48,575,27.0,2,0.5029,4,2,0.4186,586.97,0.1203,High School,Mortgage,Personal,Full-time,0
25,176265.0,35934.0,36,737,13.0,9,0.3174,3,3,0.2039,1109.54,0.0755,High School,Mortgage,Medical,Full-time,0
62,106896.0,29115.0,12,430,29.0,18,0.519,0,2,0.2724,2519.23,0.2828,High School,Own,Debt Consolidation,Full-time,0
22,194643.0,27271.0,12,633,18.0,3,0.1095,5,2,0.1401,2359.67,0.1455,Bachelor,Mortgage,Medical,Full-time,0
48,150016.0,42010.0,60,461,23.0,14,0.5835,5,3,0.28,831.85,0.0665,Bachelor,Mortgage,Debt Consolidation,Full-time,1
33,21375.0,25301.0,24,443,7.0,19,0.4719,6,2,1.1836,1132.79,0.6356,PhD,Rent,Home Improvement,Full-time,1
30,52503.0,38682.0,48,515,27.0,2,0.4525,9,0,0.7367,926.29,0.2117,Master,Own,Debt Consolidation,Part-time,0
22,89665.0,45633.0,60,493,7.0,3,0.5671,7,2,0.5089,903.59,0.1209,Bachelor,Mortgage,Debt Consolidation,Part-time,0
65,54097.0,34131.0,36,572,4.0,17,0.3087,7,1,0.6309,1053.87,0.2337,Bachelor,Rent,Debt Consolidation,Part-time,0
41,39499.0,2730.0,24,412,2.0,3,0.1319,6,0,0.0691,122.23,0.0371,High School,Rent,Business,Full-time,0
37,195937.0,13910.0,36,514,19.0,15,0.3233,6,3,0.071,429.5,0.0263,Master,Mortgage,Medical,Self-employed,1
57,175776.0,31269.0,24,642,18.0,16,0.4984,7,3,0.1779,1399.99,0.0956,Bachelor,Own,Debt Consolidation,Part-time,1
21,95402.0,24465.0,12,513,5.0,6,0.5227,6,2,0.2564,2116.88,0.2662,High School,Mortgage,Business,Part-time,0
48,54780.0,14953.0,60,661,,6,0.3187,5,2,0.273,296.09,0.0648,PhD,Own,Home Improvement,Self-employed,0
44,48635.0,17436.0,24,363,8.0,10,0.4528,7,2,0.3585,780.65,0.1926,Bachelor,Own,Personal,Full-time,1
47,184417.0,4839.0,48,375,18.0,10,0.1858,9,1,0.0262,115.88,0.0075,High School,Own,Education,Full-time,0
26,76320.0,12511.0,48,776,15.0,17,0.1768,4,3,0.1639,299.59,0.0471,Bachelor,Own,Personal,Self-employed,0
67,17330.0,39356.0,36,554,17.0,12,0.3724,2,2,2.2708,1215.2,0.8409,High School,Mortgage,Education,Full-time,0
31,88514.0,1502.0,36,635,22.0,19,0.282,4,1,0.017,46.38,0.0063,High School,Mortgage,Medical,Full-time,0
53,99052.0,42004.0,12,706,27.0,5,0.1386,0,2,0.4241,3634.47,0.4403,High School,Mortgage,Debt Consolidation,Full-time,0
57,130270.0,17633.0,36,380,21.0,6,0.4687,3,0,0.1354,544.46,0.0501,Bachelor,Rent,Personal,Full-time,0
37,77657.0,40586.0,48,834,27.0,5,0.3427,8,1,0.5226,971.88,0.1502,High School,Mortgage,Education,Unemployed,0
26,185757.0,13549.0,12,533,26.0,13,0.3362,0,0,0.0729,1172.35,0.0757,High School,Mortgage,Debt Consolidation,Self-employed,0
34,134054.0,41610.0,24,789,10.0,1,0.1541,8,0,0.3104,1862.99,0.1668,Bachelor,Rent,Debt Consolidation,Full-time,0
60,197519.0,29023.0,48,529,16.0,17,0.1826,5,3,0.1469,694.99,0.0422,High School,Own,Business,Full-time,0
65,82898.0,42721.0,60,523,5.0,15,0.431,3,1,0.5153,845.93,0.1224,Bachelor,Rent,Debt Consolidation,Self-employed,0
66,135564.0,4052.0,24,630,27.0,19,0.5185,4,3,0.0299,181.42,0.0161,Bachelor,Rent,Personal,Part-time,0
31,82587.0,40073.0,60,404,29.0,19,0.1475,8,2,0.4852,793.49,0.1153,High School,Mortgage,Debt Consolidation,Full-time,1
50,144485.0,14255.0,12,634,26.0,2,0.4968,1,0,0.0987,1233.44,0.1024,High School,Mortgage,Debt Consolidation,Full-time,0
27,152951.0,18583.0,36,840,22.0,15,0.4835,5,0,0.1215,573.79,0.045,High School,Rent,Debt Consolidation,Unemployed,0
55,74538.0,3193.0,60,654,25.0,10,0.4982,2,1,0.0428,63.23,0.0102,Bachelor,Rent,Business,Full-time,0
40,188469.0,47748.0,36,338,23.0,14,0.37,5,0,0.2533,1474.32,0.0939,Master,Rent,Medical,Full-time,0
55,173574.0,32429.0,36,683,6.0,17,0.2435,7,2,0.1868,1001.31,0.0692,High School,Mortgage,Business,Full-time,0
54,180482.0,49065.0,12,318,7.0,12,0.4741,9,1,0.2719,4245.43,0.2823,High School,Mortgage,Debt Consolidation,Self-employed,0
69,55292.0,28841.0,36,356,15.0,1,0.314,2,0,0.5216,890.53,0.1932,High School,Own,Personal,Part-time,0
44,147802.0,8751.0,36,456,12.0,17,0.172,6,2,0.0592,270.21,0.0219,Bachelor,Own,Home Improvement,Full-time,0
37,34680.0,17536.0,60,467,22.0,9,0.2713,4,3,0.5056,347.23,0.1201,Bachelor,Mortgage,Debt Consolidation,Full-time,1
46,34519.0,22554.0,24,301,22.0,9,0.3017,5,3,0.6534,1009.8,0.3509,Bachelor,Rent,Debt Consolidation,Unemployed,1
28,195052.0,8219.0,24,309,29.0,12,0.3279,1,1,0.0421,367.99,0.0226,Bachelor,Rent,Home Improvement,Full-time,0
25,43286.0,46643.0,48,734,23.0,18,0.5437,8,0,1.0775,1116.92,0.3096,High School,Mortgage,Business,Full-time,0
45,174865.0,47938.0,60,550,0.0,11,0.2761,1,3,0.2741,949.23,0.0651,Bachelor,Mortgage,Business,Full-time,0
61,94698.0,28611.0,24,409,,4,0.2066,0,2,0.3021,1280.99,0.1623,PhD,Mortgage,Debt Consolidation,Full-time,0
46,71174.0,29635.0,48,536,9.0,14,0.5793,7,3,0.4164,709.65,0.1196,High School,Mortgage,Personal,Unemployed,1
59,28597.0,35471.0,60,681,19.0,13,0.1831,4,0,1.2403,702.37,0.2946,Bachelor,Mortgage,Home Improvement,Full-time,0
28,139906.0,34276.0,48,703,10.0,2,0.0561,0,1,0.245,820.78,0.0704,Bachelor,Rent,Debt Consolidation,Full-time,0
42,148446.0,4070.0,36,458,29.0,11,0.5174,6,1,0.0274,125.67,0.0102,High School,Mortgage,Medical,Full-time,0
50,101398.0,27036.0,24,391,8.0,15,0.5749,2,2,0.2666,1210.47,0.1432,Master,Mortgage,Business,Full-time,0
37,164839.0,39078.0,24,827,13.0,17,0.4252,9,2,0.2371,1749.62,0.1274,High School,Rent,Personal,Full-time,0
20,74778.0,40520.0,12,647,24.0,6,0.2742,9,2,0.5419,3506.06,0.5625,High School,Mortgage,Home Improvement,Unemployed,0
23,117060.0,30206.0,12,840,11.0,10,0.3491,5,1,0.258,2613.63,0.2679,Bachelor,Rent,Debt Consolidation,Full-time,0
66,68053.0,44922.0,36,468,1.0,16,0.5076,4,1,0.6601,1387.06,0.2445,Master,Mortgage,Personal,Full-time,0
50,122711.0,29723.0,12,361,9.0,12,0.5369,4,0,0.2422,2571.83,0.2515,High School,Rent,Home Improvement,Full-time,0
33,40165.0,19752.0,12,510,10.0,8,0.1064,6,1,0.4918,1709.08,0.5105,Bachelor,Own,Medical,Unemployed,0
32,103090.0,22690.0,48,480,18.0,4,0.5274,9,0,0.2201,543.34,0.0632,High School,Mortgage,Debt Consolidation,Unemployed,0
21,116623.0,34811.0,12,695,21.0,1,0.3895,6,3,0.2985,3012.08,0.3099,Bachelor,Own,Home Improvement,Unemployed,0
67,117960.0,44437.0,12,693,16.0,14,0.0678,0,2,0.3767,3844.99,0.3911,Bachelor,Rent,Personal,Full-time,0
25,97620.0,12264.0,36,339,12.0,19,0.1097,1,2,0.1256,378.68,0.0465,Bachelor,Rent,Personal,Part-time,0
57,134060.0,15381.0,60,623,,12,0.075,6,3,0.1147,304.56,0.0273,PhD,Mortgage,Personal,Part-time,1
32,109754.0,32940.0,48,488,4.0,15,0.5717,3,2,0.3001,788.79,0.0862,Bachelor,Mortgage,Education,Full-time,0
36,67398.0,38414.0,12,638,5.0,13,0.2846,4,1,0.5699,3323.84,0.5917,High School,Mortgage,Business,Part-time,0
33,54841.0,20558.0,12,515,18.0,7,0.4436,4,1,0.3749,1778.82,0.3891,PhD,Rent,Business,Part-time,0
61,134828.0,32515.0,48,595,25.0,10,0.0509,5,0,0.2412,778.61,0.0693,High School,Mortgage,Debt Consolidation,Part-time,0
21,188642.0,1332.0,48,693,15.0,6,0.4862,2,2,0.0071,31.9,0.002,Bachelor,Mortgage,Education,Full-time,0
37,154340.0,15295.0,24,461,1.0,5,0.3151,0,3,0.0991,684.8,0.0532,Bachelor,Own,Medical,Full-time,0
33,133139.0,47820.0,60,409,29.0,12,0.558,2,2,0.3592,946.89,0.0853,Master,Rent,Medical,Full-time,0
33,185483.0,29248.0,60,688,9.0,13,0.3365,6,1,0.1577,579.15,0.0375,Bachelor,Rent,Home Improvement,Full-time,0
29,181426.0,43553.0,48,821,22.0,19,0.4838,6,1,0.2401,1042.93,0.069,Bachelor,Rent,Debt Consolidation,Full-time,0
65,108697.0,11664.0,48,544,26.0,5,0.3962,8,1,0.1073,279.31,0.0308,Bachelor,Mortgage,Education,Part-time,0
38,35215.0,15250.0,48,848,29.0,6,0.3363,1,1,0.433,365.18,0.1244,Bachelor,Rent,Personal,Full-time,0
40,132342.0,48771.0,12,401,3.0,4,0.5715,1,0,0.3685,4220.0,0.3826,Master,Own,Home Improvement,Full-time,0
39,130227.0,49890.0,48,750,5.0,19,0.3226,1,1,0.3831,1194.68,0.1101,High School,Own,Debt Consolidation,Full-time,0
69,66310.0,43965.0,60,843,19.0,15,0.5408,5,0,0.663,870.56,0.1575,High School,Mortgage,Personal,Full-time,0
36,172150.0,16539.0,24,464,22.0,7,0.0698,5,2,0.0961,740.49,0.0516,Bachelor,Own,Medical,Full-time,0
37,175940.0,40271.0,12,381,25.0,19,0.4116,1,3,0.2289,3484.52,0.2376,High School,Own,Medical,Self-employed,1
36,76220.0,23483.0,24,665,16.0,14,0.5514,4,0,0.3081,1051.39,0.1655,Master,Rent,Personal,Self-employed,0
36,103218.0,42352.0,24,778,4.0,10,0.5446,0,0,0.4103,1896.21,0.2204,Bachelor,Rent,Medical,Full-time,0
24,51101.0,42711.0,60,345,21.0,8,0.3168,6,3,0.8358,845.73,0.1986,Bachelor,Own,Business,Full-time,1
50,47995.0,22308.0,36,652,20.0,11,0.3097,5,1,0.4648,688.81,0.1722,Bachelor,Own,Medical,Full-time,0
21,64028.0,15925.0,48,779,,2,0.4958,0,1,0.2487,381.34,0.0715,Master,Own,Home Improvement,Full-time,0
31,82670.0,48767.0,60,317,19.0,4,0.2343,0,3,0.5899,965.65,0.1401,Bachelor,Own,Debt Consolidation,Self-employed,1
30,65492.0,23076.0,48,583,6.0,18,0.5654,7,3,0.3523,552.58,0.1012,High School,Rent,Debt Consolidation,Unemployed,1
34,43052.0,22151.0,48,342,24.0,4,0.1879,8,2,0.5145,530.43,0.1478,Bachelor,Rent,Medical,Full-time,1
57,97731.0,33613.0,60,397,1.0,4,0.0909,8,0,0.3439,665.58,0.0817,Master,Mortgage,Debt Consolidation,Self-employed,0
49,130359.0,46896.0,48,567,25.0,17,0.4746,5,2,0.3597,1122.98,0.1034,Master,Own,Personal,Full-time,0
69,75303.0,7392.0,24,480,25.0,18,0.2726,5,2,0.0982,330.96,0.0527,Bachelor,Mortgage,Home Improvement,Self-employed,0
37,113706.0,49239.0,48,346,20.0,16,0.2457,8,1,0.433,1179.09,0.1244,Bachelor,Rent,Business,Full-time,1
66,65185.0,21695.0,24,740,24.0,2,0.2265,8,2,0.3328,971.34,0.1788,Bachelor,Mortgage,Debt Consolidation,Full-time,0
22,,2254.0,24,411,,16,0.5892,9,2,0.0155,100.92,0.0083,Bachelor,Own,Home Improvement,Self-employed,1
45,134974.0,16161.0,48,778,4.0,6,0.3644,3,2,0.1197,387.0,0.0344,Bachelor,Mortgage,Home Improvement,Part-time,0
59,192611.0,23662.0,24,397,16.0,1,0.5956,4,2,0.1228,1059.41,0.066,High School,Own,Education,Unemployed,0
46,24810.0,34161.0,12,585,19.0,18,0.239,0,3,1.3768,2955.84,1.429,High School,Own,Debt Consolidation,Full-time,0
66,172830.0,28751.0,60,699,28.0,6,0.2777,1,0,0.1664,569.3,0.0395,Bachelor,Mortgage,Home Improvement,Unemployed,0
35,77967.0,7662.0,36,564,22.0,13,0.1665,3,0,0.0983,236.58,0.0364,Bachelor,Rent,Personal,Self-employed,0
21,27218.0,24923.0,48,529,17.0,2,0.2867,8,0,0.9156,596.81,0.263,High School,Rent,Medical,Full-time,0
58,142604.0,12403.0,60,712,16.0,4,0.0841,4,0,0.087,245.59,0.0207,Master,Rent,Education,Full-time,0
23,46768.0,14207.0,48,306,4.0,17,0.0503,5,1,0.3038,340.2,0.0873,High School,Mortgage,Education,Unemployed,1
58,47532.0,35857.0,48,754,9.0,12,0.2992,8,0,0.7544,858.64,0.2167,Bachelor,Mortgage,Medical,Full-time,0
56,196235.0,40361.0,48,679,12.0,19,0.4603,4,0,0.2057,966.49,0.0591,Master,Mortgage,Home Improvement,Full-time,0
62,55871.0,8654.0,24,720,26.0,4,0.2904,3,2,0.1549,387.46,0.0832,Master,Own,Home Improvement,Full-time,0
43,116225.0,30516.0,60,531,25.0,17,0.3349,7,3,0.2626,604.25,0.0624,Master,Rent,Debt Consolidation,Full-time,1
64,52123.0,21678.0,48,511,19.0,17,0.2951,3,3,0.4159,519.11,0.1195,Master,Mortgage,Debt Consolidation,Full-time,1
28,,17496.0,12,614,3.0,18,0.3397,3,0,0.4612,1513.87,0.4787,Bachelor,Rent,Business,Full-time,0
41,15171.0,35931.0,12,653,21.0,1,0.4766,8,0,2.3682,3108.99,2.4572,Bachelor,Rent,Personal,Part-time,0
26,17969.0,13192.0,60,808,13.0,2,0.4921,4,2,0.7341,261.22,0.1743,Master,Mortgage,Business,Full-time,0
58,102647.0,38507.0,60,771,19.0,11,0.5109,2,3,0.3751,762.48,0.0891,Bachelor,Rent,Home Improvement,Full-time,0
55,95290.0,20636.0,60,329,12.0,3,0.1668,8,3,0.2166,408.62,0.0515,Bachelor,Mortgage,Education,Full-time,1
60,22207.0,5649.0,12,383,21.0,2,0.3018,6,1,0.2544,488.79,0.264,High School,Mortgage,Home Improvement,Full-time,0
58,79674.0,39820.0,60,820,6.0,16,0.5071,7,0,0.4998,788.48,0.1187,Bachelor,Mortgage,Debt Consolidation,Full-time,0
35,65493.0,42747.0,60,513,4.0,14,0.568,3,3,0.6527,846.44,0.1551,High School,Mortgage,Debt Consolidation,Full-time,1
23,120694.0,28590.0,48,619,6.0,17,0.3486,7,1,0.2369,684.62,0.0681,Bachelor,Own,Education,Unemployed,0
66,,36474.0,36,331,27.0,18,0.3211,9,1,0.1833,1126.21,0.0679,Bachelor,Mortgage,Business,Part-time,1
44,142953.0,8230.0,36,357,2.0,3,0.4705,1,1,0.0576,254.12,0.0213,High School,Mortgage,Business,Self-employed,0
24,184903.0,17625.0,36,524,,16,0.5954,1,3,0.0953,544.21,0.0353,Bachelor,Mortgage,Medical,Full-time,0
66,50561.0,18145.0,12,694,10.0,1,0.2843,5,1,0.3589,1570.03,0.3725,Bachelor,Mortgage,Business,Self-employed,0
69,54789.0,38426.0,36,724,25.0,8,0.1408,7,2,0.7013,1186.48,0.2598,Master,Mortgage,Home Improvement,Part-time,0
42,153899.0,18249.0,24,792,10.0,6,0.5089,0,2,0.1186,817.05,0.0637,High School,Mortgage,Business,Unemployed,0
58,72350.0,36686.0,24,408,26.0,5,0.4407,5,3,0.5071,1642.53,0.2724,High School,Mortgage,Debt Consolidation,Part-time,1
21,172022.0,16035.0,12,411,29.0,14,0.1298,1,3,0.0932,1387.46,0.0968,Bachelor,Rent,Debt Consolidation,Unemployed,0
24,100785.0,30443.0,36,598,19.0,3,0.2279,9,2,0.3021,939.99,0.1119,Bachelor,Mortgage,Business,Self-employed,0
33,52151.0,11280.0,12,600,10.0,16,0.3543,7,0,0.2163,976.02,0.2245,Bachelor,Mortgage,Debt Consolidation,Unemployed,0
52,171216.0,28365.0,60,320,17.0,17,0.4523,9,1,0.1657,561.66,0.0394,Bachelor,Rent,Education,Full-time,0
26,116834.0,4960.0,60,545,20.0,13,0.4794,2,2,0.0425,98.21,0.0101,Master,Own,Debt Consolidation,Full-time,0
21,163489.0,37000.0,60,793,3.0,2,0.1357,7,3,0.2263,732.64,0.0538,High School,Own,Home Improvement,Full-time,0
53,98664.0,2426.0,24,390,24.0,12,0.1692,3,3,0.0246,108.62,0.0132,Bachelor,Mortgage,Home Improvement,Unemployed,1
58,38354.0,49963.0,12,751,13.0,12,0.4593,1,1,1.3026,4323.14,1.3522,High School,Rent,Medical,Unemployed,0
56,140991.0,42109.0,36,545,25.0,8,0.1139,4,2,0.2987,1300.2,0.1107,PhD,Own,Debt Consolidation,Unemployed,0
59,38023.0,29349.0,48,588,18.0,7,0.324,4,1,0.7719,702.8,0.2217,Master,Own,Education,Full-time,0
60,137708.0,45569.0,12,652,25.0,9,0.3503,5,2,0.3309,3942.94,0.3436,Bachelor,Own,Home Improvement,Self-employed,0
50,92095.0,40627.0,60,688,2.0,19,0.2366,8,1,0.4411,804.46,0.1048,PhD,Mortgage,Debt Consolidation,Full-time,0
45,161432.0,7996.0,36,650,1.0,1,0.488,2,2,0.0495,246.89,0.0184,High School,Own,Debt Consolidation,Part-time,0
62,175967.0,37469.0,60,357,,10,0.0805,6,3,0.2129,741.93,0.0506,Bachelor,Own,Personal,Full-time,1
37,90363.0,19487.0,12,462,26.0,7,0.4776,1,3,0.2157,1686.15,0.2239,Master,Mortgage,Home Improvement,Full-time,1
24,178185.0,42934.0,36,764,29.0,11,0.4053,8,2,0.241,1325.68,0.0893,Master,Rent,Home Improvement,Full-time,0
57,35516.0,43326.0,36,322,29.0,1,0.329,4,3,1.2199,1337.78,0.4519,Bachelor,Rent,Debt Consolidation,Full-time,1
33,34862.0,47771.0,12,693,9.0,18,0.5298,7,0,1.3702,4133.47,1.4223,High School,Rent,Business,Full-time,0
68,198804.0,23098.0,48,586,7.0,9,0.1612,2,0,0.1162,553.11,0.0334,High School,Mortgage,Home Improvement,Part-time,0
40,121244.0,10461.0,60,365,10.0,19,0.4904,3,3,0.0863,207.14,0.0205,High School,Mortgage,Debt Consolidation,Full-time,1
62,98381.0,7128.0,36,367,24.0,3,0.1533,9,2,0.0725,220.09,0.0268,Master,Mortgage,Education,Part-time,1
22,43799.0,9107.0,24,839,7.0,12,0.5947,1,1,0.2079,407.74,0.1117,Bachelor,Rent,Personal,Full-time,0
52,,49598.0,48,317,16.0,13,0.068,5,2,0.7244,1187.69,0.2081,Bachelor,Own,Home Improvement,Full-time,1
42,141933.0,29731.0,24,312,19.0,16,0.3543,3,0,0.2095,1331.13,0.1125,High School,Own,Debt Consolidation,Full-time,0
43,167016.0,18238.0,24,309,10.0,1,0.1424,3,0,0.1092,816.56,0.0587,Bachelor,Own,Home Improvement,Full-time,0
33,184540.0,23015.0,48,645,14.0,13,0.2744,6,0,0.1247,551.12,0.0358,Bachelor,Rent,Personal,Self-employed,0
68,90430.0,9471.0,36,809,19.0,3,0.1314,7,2,0.1047,292.44,0.0388,Bachelor,Rent,Business,Self-employed,0
39,99132.0,28965.0,24,394,23.0,9,0.1566,4,0,0.2922,1296.84,0.157,Bachelor,Mortgage,Debt Consolidation,Part-time,0
62,45210.0,21857.0,36,737,5.0,2,0.0835,6,0,0.4834,674.88,0.1791,High School,Mortgage,Business,Part-time,0
41,30370.0,40104.0,60,695,15.0,2,0.0544,0,2,1.3205,794.11,0.3137,High School,Rent,Home Improvement,Part-time,0
22,96002.0,2036.0,36,426,4.0,15,0.4456,2,2,0.0212,62.87,0.0079,PhD,Mortgage,Debt Consolidation,Self-employed,0
63,122162.0,46654.0,12,338,0.0,14,0.2994,7,1,0.3819,4036.82,0.3965,Bachelor,Own,Personal,Full-time,0
29,34298.0,3972.0,60,568,19.0,18,0.0751,6,2,0.1158,78.65,0.0275,Bachelor,Mortgage,Debt Consolidation,Full-time,0
33,90575.0,21453.0,48,344,14.0,14,0.5664,0,0,0.2369,513.72,0.0681,Master,Rent,Home Improvement,Self-employed,0
63,133689.0,17690.0,24,362,,12,0.4161,8,1,0.1323,792.03,0.0711,Bachelor,Mortgage,Medical,Full-time,0
64,165016.0,36178.0,60,556,1.0,3,0.1954,4,1,0.2192,716.37,0.0521,Bachelor,Rent,Business,Unemployed,0
65,188620.0,33252.0,60,748,28.0,15,0.2913,3,1,0.1763,658.43,0.0419,Bachelor,Mortgage,Debt Consolidation,Self-employed,0
